cbsa,city_name,month,year,month_year,com_vac,rev_dec,spend_all,vd,havd,pop19,prosp19_ui,recovery19_ui,unemp_percent,change_medinc_1619
11100,"Amarillo, TX",1,2020,12020,4.4814615,,,2.804638385772705,.6635162234306335,263776,47.843983,-9.6789103,2.5,3843
11100,"Amarillo, TX",12,2019,122019,4.1885586,,,2.794379472732544,.629761278629303,263776,47.843983,-9.6789103,2.5,3843
11100,"Amarillo, TX",2,2019,22019,3.8002484,,,2.739114046096802,.4973889589309692,263776,47.843983,-9.6789103,2.8,3843
11100,"Amarillo, TX",2,2020,22020,4.4814615,,,2.746394634246826,.6449840664863586,263776,47.843983,-9.6789103,2.6,3843
11100,"Amarillo, TX",3,2019,32019,3.8002484,,,2.746394634246826,.6449840664863586,263776,47.843983,-9.6789103,2.7,3843
11100,"Amarillo, TX",3,2020,32020,4.4814615,,,2.756322383880615,.6287684440612793,263776,47.843983,-9.6789103,3.7,3843
11100,"Amarillo, TX",4,2019,42019,3.5753582,,,2.757315158843994,.5969991087913513,263776,47.843983,-9.6789103,2.3,3843
11100,"Amarillo, TX",4,2020,42020,4.6764278,,,2.765588521957398,.6479624509811401,263776,47.843983,-9.6789103,9.199999999999999,3843
11100,"Amarillo, TX",5,2019,52019,3.5753582,,,2.765588521957398,.6479624509811401,263776,47.843983,-9.6789103,2.4,3843
11100,"Amarillo, TX",5,2020,52020,4.6764278,,,2.759631633758545,.6443222165107727,263776,47.843983,-9.6789103,9,3843
11100,"Amarillo, TX",6,2019,62019,3.5753582,,,2.759631633758545,.6443222165107727,263776,47.843983,-9.6789103,2.5,3843
11100,"Amarillo, TX",6,2020,62020,4.6764278,,,2.762941122055054,.6075888872146606,263776,47.843983,-9.6789103,5.7,3843
11100,"Amarillo, TX",7,2019,72019,3.7809758,,,2.762941122055054,.6075888872146606,263776,47.843983,-9.6789103,2.5,3843
11100,"Amarillo, TX",7,2020,72020,5.5401745,,,2.77253794670105,.6072579622268677,263776,47.843983,-9.6789103,4.9,3843
11100,"Amarillo, TX",8,2019,82019,3.7809758,,,2.773861646652222,.6271138191223145,263776,47.843983,-9.6789103,2.6,3843
11100,"Amarillo, TX",8,2020,82020,5.5401745,,,2.778825759887695,.6036177277565002,263776,47.843983,-9.6789103,4.1,3843
11100,"Amarillo, TX",9,2019,92019,3.7809758,,,2.763272047042847,.5940207242965698,263776,47.843983,-9.6789103,2.6,3843
11100,"Amarillo, TX",9,2020,92020,5.5401745,,,2.770883321762085,.6003084182739258,263776,47.843983,-9.6789103,5.1,3843
11180,"Ames, IA",10,2019,102019,,,,3.220345497131348,.8385840058326721,123311,63.047783,-15.997906,2,7399
11180,"Ames, IA",10,2020,102020,,,,3.251718997955322,.7496927976608276,123311,63.047783,-15.997906,2.4,7399
11180,"Ames, IA",11,2018,112018,,,,3.318908929824829,.8288708452373191,123311,63.047783,-15.997906,1.7,7399
11180,"Ames, IA",11,2019,112019,,,,3.220345735549927,.8555779457092285,123311,63.047783,-15.997906,2,7399
11180,"Ames, IA",11,2020,112020,,,,3.2347252368927,.6758346557617188,123311,63.047783,-15.997906,2.4,7399
11180,"Ames, IA",1,2019,12019,,,,3.194854736328125,.8385840058326721,123311,63.047783,-15.997906,1.7,7399
11180,"Ames, IA",1,2020,12020,,,,3.243221998214722,.9444690942764282,123311,63.047783,-15.997906,2,7399
11180,"Ames, IA",12,2019,122019,,,,3.216423988342285,.9019843339920044,123311,63.047783,-15.997906,2,7399
11180,"Ames, IA",2,2020,22020,,,,3.194201231002808,.9235535264015198,123311,63.047783,-15.997906,2,7399
11180,"Ames, IA",3,2020,32020,,,,3.236032247543335,.8967554569244385,123311,63.047783,-15.997906,2.3,7399
11180,"Ames, IA",4,2019,42019,,,,3.198776483535767,.8150539994239807,123311,63.047783,-15.997906,1.8,7399
11180,"Ames, IA",4,2020,42020,,,,3.258255004882813,.9320505261421204,123311,63.047783,-15.997906,9.1,7399
11180,"Ames, IA",5,2020,52020,,,,3.264791250228882,.9359722137451172,123311,63.047783,-15.997906,7.3,7399
11180,"Ames, IA",6,2020,62020,,,,3.268712997436523,.8771471381187439,123311,63.047783,-15.997906,5.6,7399
11180,"Ames, IA",7,2020,72020,,,,3.283746004104614,.8732254505157471,123311,63.047783,-15.997906,4.7,7399
11180,"Ames, IA",8,2019,82019,,,,3.212502241134644,.8647284507751465,123311,63.047783,-15.997906,1.9,7399
11180,"Ames, IA",8,2020,82020,,,,3.297471761703491,.8575387597084045,123311,63.047783,-15.997906,4.2,7399
11180,"Ames, IA",9,2019,92019,,,,3.196161985397339,.8196292519569397,123311,63.047783,-15.997906,1.9,7399
11180,"Ames, IA",9,2020,92020,,,,3.273288249969482,.8549243211746216,123311,63.047783,-15.997906,3,7399
11260,"Anchorage, AK",10,2019,102019,2.1889565,,,3.378473281860352,.7269412279129028,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",10,2020,102020,,,,3.36852240562439,.6667034029960632,398900,58.684208,-11.16905,5.9,3823
11260,"Anchorage, AK",11,2018,112018,,,,3.25980281829834,.6862496145169688,398900,58.684208,-11.16905,5.6,3823
11260,"Anchorage, AK",11,2019,112019,2.1889565,,,3.357683181762695,.7345820665359497,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",11,2020,112020,,,,3.353596210479736,.5938493609428406,398900,58.684208,-11.16905,8.1,3823
11260,"Anchorage, AK",1,2019,12019,2.6614382,,,3.693877935409546,.8728270530700684,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",1,2020,12020,2.2721989,,,3.344533920288086,.7965968251228333,398900,58.684208,-11.16905,5.4,3823
11260,"Anchorage, AK",12,2019,122019,2.1889565,,,3.351464033126831,.7635459899902344,398900,58.684208,-11.16905,5.4,3823
11260,"Anchorage, AK",2,2019,22019,2.6614382,,,3.328719139099121,.5897623896598816,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",2,2020,22020,2.2721989,,,3.306329965591431,.7662113904953003,398900,58.684208,-11.16905,5.2,3823
11260,"Anchorage, AK",3,2019,32019,2.6614382,,,3.306329965591431,.7662113904953003,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",3,2020,32020,2.2721989,,,3.360348463058472,.7424005270004273,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",4,2019,42019,2.495388,,,3.347377061843872,.6970888376235962,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",4,2020,42020,2.8871362,,,3.374208688735962,.7756291031837463,398900,58.684208,-11.16905,14.8,3823
11260,"Anchorage, AK",5,2019,52019,2.495388,,,3.374208688735962,.7756291031837463,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",5,2020,52020,2.8871362,,,3.370654821395874,.778116762638092,398900,58.684208,-11.16905,13.1,3823
11260,"Anchorage, AK",6,2019,62019,2.495388,,,3.370654821395874,.778116762638092,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",6,2020,62020,2.8871362,,,3.394643306732178,.7372474074363709,398900,58.684208,-11.16905,12.4,3823
11260,"Anchorage, AK",7,2019,72019,2.4062304,,,3.394643306732178,.7372474074363709,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",7,2020,72020,3.0230696,,,3.400684833526611,.73689204454422,398900,58.684208,-11.16905,11.6,3823
11260,"Anchorage, AK",8,2019,82019,2.4062304,,,3.348443031311035,.7516405582427979,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",8,2020,82020,3.0230696,,,3.369588613510132,.7287181615829468,398900,58.684208,-11.16905,7.4,3823
11260,"Anchorage, AK",9,2019,92019,2.4062304,,,3.349331617355347,.7141473889350891,398900,58.684208,-11.16905,5.5,3823
11260,"Anchorage, AK",9,2020,92020,3.0230696,,,3.389312505722046,.7264081835746765,398900,58.684208,-11.16905,7.1,3823
11460,"Ann Arbor, MI",10,2019,102019,2.4754791,,,5.929950714111328,1.337584137916565,367000,60.90453,-5.808075,2.7,10102
11460,"Ann Arbor, MI",10,2020,102020,,,,5.92413330078125,1.224387288093567,367000,60.90453,-5.808075,4.3,10102
11460,"Ann Arbor, MI",11,2018,112018,,,,5.725305557250977,1.308495454838292,367000,60.90453,-5.808075,3.1,10102
11460,"Ann Arbor, MI",11,2019,112019,2.4754791,,,5.902690410614014,1.350715637207031,367000,60.90453,-5.808075,2.7,10102
11460,"Ann Arbor, MI",11,2020,112020,,,,5.907511234283447,1.111356735229492,367000,60.90453,-5.808075,4.3,10102
11460,"Ann Arbor, MI",1,2019,12019,2.2821584,,,5.835204601287842,1.316972732543945,367000,60.90453,-5.808075,3.2,10102
11460,"Ann Arbor, MI",1,2020,12020,2.4182944,,,5.913661479949951,1.46623957157135,367000,60.90453,-5.808075,2.7,10102
11460,"Ann Arbor, MI",12,2019,122019,2.4754791,,,5.892883777618408,1.403574109077454,367000,60.90453,-5.808075,2.6,10102
11460,"Ann Arbor, MI",2,2019,22019,2.2821584,,,5.867451667785645,1.099721193313599,367000,60.90453,-5.808075,3.2,10102
11460,"Ann Arbor, MI",2,2020,22020,2.4182944,,,5.823901653289795,1.418201565742493,367000,60.90453,-5.808075,2.6,10102
11460,"Ann Arbor, MI",3,2019,32019,2.2821584,,,5.823901653289795,1.418201565742493,367000,60.90453,-5.808075,3.1,10102
11460,"Ann Arbor, MI",3,2020,32020,2.4182944,,,5.874266624450684,1.366340517997742,367000,60.90453,-5.808075,2.6,10102
11460,"Ann Arbor, MI",4,2019,42019,2.5549688,,,5.891387462615967,1.304007411003113,367000,60.90453,-5.808075,3.1,10102
11460,"Ann Arbor, MI",4,2020,42020,3.2465472,,,5.855982303619385,1.418201565742493,367000,60.90453,-5.808075,15.5,10102
11460,"Ann Arbor, MI",5,2019,52019,2.5549688,,,5.855982303619385,1.418201565742493,367000,60.90453,-5.808075,3,10102
11460,"Ann Arbor, MI",5,2020,52020,3.2465472,,,5.878256320953369,1.430335760116577,367000,60.90453,-5.808075,14,10102
11460,"Ann Arbor, MI",6,2019,62019,2.5549688,,,5.878256320953369,1.430335760116577,367000,60.90453,-5.808075,2.9,10102
11460,"Ann Arbor, MI",6,2020,62020,3.2465472,,,5.914326190948486,1.336586833000183,367000,60.90453,-5.808075,10.2,10102
11460,"Ann Arbor, MI",7,2019,72019,2.2382877,,,5.914326190948486,1.336586833000183,367000,60.90453,-5.808075,2.8,10102
11460,"Ann Arbor, MI",7,2020,72020,3.6721904,,,5.89936637878418,1.34788990020752,367000,60.90453,-5.808075,6.8,10102
11460,"Ann Arbor, MI",8,2019,82019,2.2382877,,,5.904519081115723,1.392437219619751,367000,60.90453,-5.808075,2.8,10102
11460,"Ann Arbor, MI",8,2020,82020,3.6721904,,,5.915157318115234,1.335257053375244,367000,60.90453,-5.808075,6.7,10102
11460,"Ann Arbor, MI",9,2019,92019,2.2382877,,,5.918980121612549,1.322458028793335,367000,60.90453,-5.808075,2.7,10102
11460,"Ann Arbor, MI",9,2020,92020,3.6721904,,,5.905183792114258,1.330602884292603,367000,60.90453,-5.808075,6.2,10102
11500,"Anniston-Oxford-Jacksonville, AL",10,2019,102019,,,,1.630946516990662,.4311199188232422,114618,36.660343,10.339722,3.1,5301
11500,"Anniston-Oxford-Jacksonville, AL",10,2020,102020,,,,1.707755208015442,.394573837518692,114618,36.660343,10.339722,6.6,5301
11500,"Anniston-Oxford-Jacksonville, AL",11,2018,112018,,,,1.553313970565796,.4298810479713826,114618,36.660343,10.339722,4.4,5301
11500,"Anniston-Oxford-Jacksonville, AL",11,2019,112019,,,,1.625991106033325,.4236868023872376,114618,36.660343,10.339722,3.1,5301
11500,"Anniston-Oxford-Jacksonville, AL",11,2020,112020,,,,1.704038619995117,.3611248731613159,114618,36.660343,10.339722,5.2,5301
11500,"Anniston-Oxford-Jacksonville, AL",1,2019,12019,,,,1.625991106033325,.4366947412490845,114618,36.660343,10.339722,4.3,5301
11500,"Anniston-Oxford-Jacksonville, AL",1,2020,12020,,,,1.659440040588379,.4645688831806183,114618,36.660343,10.339722,3.2,5301
11500,"Anniston-Oxford-Jacksonville, AL",12,2019,122019,,,,1.617319107055664,.4342170357704163,114618,36.660343,10.339722,3.1,5301
11500,"Anniston-Oxford-Jacksonville, AL",2,2020,22020,,,,1.638379573822022,.4509415328502655,114618,36.660343,10.339722,3.2,5301
11500,"Anniston-Oxford-Jacksonville, AL",3,2020,32020,,,,1.674306273460388,.4385530352592468,114618,36.660343,10.339722,3.3,5301
11500,"Anniston-Oxford-Jacksonville, AL",4,2019,42019,,,,1.596258640289307,.4348364770412445,114618,36.660343,10.339722,3.7,5301
11500,"Anniston-Oxford-Jacksonville, AL",4,2020,42020,,,,1.676783919334412,.4614717364311218,114618,36.660343,10.339722,18.7,5301
11500,"Anniston-Oxford-Jacksonville, AL",5,2020,52020,,,,1.685455918312073,.4552775025367737,114618,36.660343,10.339722,12,5301
11500,"Anniston-Oxford-Jacksonville, AL",6,2020,62020,,,,1.70651638507843,.4131565988063812,114618,36.660343,10.339722,8.800000000000001,5301
11500,"Anniston-Oxford-Jacksonville, AL",7,2020,72020,,,,1.723240852355957,.4230673909187317,114618,36.660343,10.339722,8.699999999999999,5301
11500,"Anniston-Oxford-Jacksonville, AL",8,2019,82019,,,,1.611744284629822,.4379335939884186,114618,36.660343,10.339722,3.2,5301
11500,"Anniston-Oxford-Jacksonville, AL",8,2020,82020,,,,1.708374619483948,.426783949136734,114618,36.660343,10.339722,6.4,5301
11500,"Anniston-Oxford-Jacksonville, AL",9,2019,92019,,,,1.605550050735474,.4280228018760681,114618,36.660343,10.339722,3.2,5301
11500,"Anniston-Oxford-Jacksonville, AL",9,2020,92020,,,,1.719524264335632,.4255450963973999,114618,36.660343,10.339722,7.7,5301
11540,"Appleton, WI",10,2019,102019,,,,4.134390354156494,1.055498600006104,235628,65.943634,-14.643248,3.1,5776
11540,"Appleton, WI",10,2020,102020,,,,4.22438383102417,.9769202470779419,235628,65.943634,-14.643248,4.8,5776
11540,"Appleton, WI",11,2018,112018,,,,3.970424175262451,1.007979926244644,235628,65.943634,-14.643248,2.8,5776
11540,"Appleton, WI",11,2019,112019,,,,4.142885208129883,1.003997921943665,235628,65.943634,-14.643248,3,5776
11540,"Appleton, WI",11,2020,112020,,,,4.225445747375488,.8988727927207947,235628,65.943634,-14.643248,4,5776
11540,"Appleton, WI",1,2019,12019,,,,4.082093238830566,1.035057663917542,235628,65.943634,-14.643248,2.7,5776
11540,"Appleton, WI",1,2020,12020,,,,4.189607620239258,1.183453917503357,235628,65.943634,-14.643248,3.1,5776
11540,"Appleton, WI",12,2019,122019,,,,4.149256229400635,1.050189256668091,235628,65.943634,-14.643248,3,5776
11540,"Appleton, WI",2,2020,22020,,,,4.161202430725098,1.147881269454956,235628,65.943634,-14.643248,3,5776
11540,"Appleton, WI",3,2020,32020,,,,4.167839050292969,1.103813648223877,235628,65.943634,-14.643248,2.8,5776
11540,"Appleton, WI",4,2019,42019,,,,4.058201313018799,1.037712335586548,235628,65.943634,-14.643248,2.9,5776
11540,"Appleton, WI",4,2020,42020,,,,4.170759201049805,1.139651775360107,235628,65.943634,-14.643248,13,5776
11540,"Appleton, WI",5,2020,52020,,,,4.174741268157959,1.149474143981934,235628,65.943634,-14.643248,11,5776
11540,"Appleton, WI",6,2020,62020,,,,4.188014507293701,1.092133164405823,235628,65.943634,-14.643248,7.4,5776
11540,"Appleton, WI",7,2020,72020,,,,4.21801233291626,1.096911549568176,235628,65.943634,-14.643248,6,5776
11540,"Appleton, WI",8,2019,82019,,,,4.038556575775147,1.080187082290649,235628,65.943634,-14.643248,3.1,5776
11540,"Appleton, WI",8,2020,82020,,,,4.23898458480835,1.077266931533814,235628,65.943634,-14.643248,5.3,5776
11540,"Appleton, WI",9,2019,92019,,,,4.060059547424316,1.027624487876892,235628,65.943634,-14.643248,3.1,5776
11540,"Appleton, WI",9,2020,92020,,,,4.229958534240723,1.068506479263306,235628,65.943634,-14.643248,4.3,5776
11640,"Ardmore, OK",10,2019,102019,,,,.2086022347211838,.0342238023877144,180567,33.966793,-2.9626524,10.3,
11640,"Ardmore, OK",10,2020,102020,,,,.172096848487854,.0286828074604273,180567,33.966793,-2.9626524,8.4,
11640,"Ardmore, OK",11,2018,112018,,,,.172096848487854,.0286828074604273,180567,33.966793,-2.9626524,10.4,
11640,"Ardmore, OK",11,2019,112019,,,,.2072984725236893,.0338978618383408,180567,33.966793,-2.9626524,10.9,
11640,"Ardmore, OK",11,2020,112020,,,,.1685114949941635,.0257493387907743,180567,33.966793,-2.9626524,8.4,
11640,"Ardmore, OK",1,2019,12019,,,,.1730746626853943,.0322681590914726,180567,33.966793,-2.9626524,10.8,
11640,"Ardmore, OK",1,2020,12020,,,,.2069725245237351,.0352016277611256,180567,33.966793,-2.9626524,11.1,
11640,"Ardmore, OK",12,2019,122019,,,,.2072984725236893,.0332459807395935,180567,33.966793,-2.9626524,11.5,
11640,"Ardmore, OK",2,2020,22020,,,,.2020834088325501,.0345497466623783,180567,33.966793,-2.9626524,11.1,
11640,"Ardmore, OK",4,2019,42019,,,,.1734006106853485,.0296606309711933,180567,33.966793,-2.9626524,10.4,
11640,"Ardmore, OK",5,2020,52020,,,,.162318617105484,.0306384526193142,180567,33.966793,-2.9626524,10.9,
11640,"Ardmore, OK",6,2020,62020,,,,.164926141500473,.02803092636168,180567,33.966793,-2.9626524,10.4,
11640,"Ardmore, OK",7,2020,72020,,,,.1639483273029327,.02803092636168,180567,33.966793,-2.9626524,9.6,
11640,"Ardmore, OK",8,2019,82019,,,,.1998018324375153,.0355275683104992,180567,33.966793,-2.9626524,9.4,
11640,"Ardmore, OK",8,2020,82020,,,,.1668817847967148,.0283568669110537,180567,33.966793,-2.9626524,9.1,
11640,"Ardmore, OK",9,2019,92019,,,,.1955645978450775,.0325940996408463,180567,33.966793,-2.9626524,9.800000000000001,
11640,"Ardmore, OK",9,2020,92020,,,,.1812231838703156,.0283568669110537,180567,33.966793,-2.9626524,8.9,
11700,"Asheville, NC",10,2019,102019,2.2046919,,,4.281998634338379,1.062945485115051,454351,41.114738,1.2941766,3,6292
11700,"Asheville, NC",10,2020,102020,,,,4.621906757354736,.9738247990608215,454351,41.114738,1.2941766,6.1,6292
11700,"Asheville, NC",11,2018,112018,,,,4.04369068145752,1.051343187144442,454351,41.114738,1.2941766,3.2,6292
11700,"Asheville, NC",11,2019,112019,2.2046919,,,4.25637149810791,1.060905456542969,454351,41.114738,1.2941766,2.9,6292
11700,"Asheville, NC",11,2020,112020,,,,4.599467277526856,.8745043277740479,454351,41.114738,1.2941766,6,6292
11700,"Asheville, NC",1,2019,12019,1.5416684,,,4.21633768081665,1.04076087474823,454351,41.114738,1.2941766,3.2,6292
11700,"Asheville, NC",1,2020,12020,2.3913856,,,4.268229007720947,1.160225868225098,454351,41.114738,1.2941766,3,6292
11700,"Asheville, NC",12,2019,122019,2.2046919,,,4.259814262390137,1.107951998710632,454351,41.114738,1.2941766,2.9,6292
11700,"Asheville, NC",2,2019,22019,1.5416684,,,4.629046440124512,.8706794381141663,454351,41.114738,1.2941766,3.3,6292
11700,"Asheville, NC",2,2020,22020,2.3913856,,,4.196958065032959,1.117896795272827,454351,41.114738,1.2941766,2.9,6292
11700,"Asheville, NC",3,2019,32019,1.5416684,,,4.196958065032959,1.117896795272827,454351,41.114738,1.2941766,3.3,6292
11700,"Asheville, NC",3,2020,32020,2.3913856,,,4.264276504516602,1.083600044250488,454351,41.114738,1.2941766,3.7,6292
11700,"Asheville, NC",4,2019,42019,1.7246233,,,4.265423774719238,1.073400259017944,454351,41.114738,1.2941766,3.3,6292
11700,"Asheville, NC",4,2020,42020,2.7476313,,,4.264914035797119,1.124654173851013,454351,41.114738,1.2941766,16.7,6292
11700,"Asheville, NC",5,2019,52019,1.7246233,,,4.264914035797119,1.124654173851013,454351,41.114738,1.2941766,3.3,6292
11700,"Asheville, NC",5,2020,52020,2.7476313,,,4.254459381103516,1.132686495780945,454351,41.114738,1.2941766,15.9,6292
11700,"Asheville, NC",6,2019,62019,1.7246233,,,4.254459381103516,1.132686495780945,454351,41.114738,1.2941766,3.3,6292
11700,"Asheville, NC",6,2020,62020,2.7476313,,,4.312980651855469,1.067535400390625,454351,41.114738,1.2941766,8.800000000000001,6292
11700,"Asheville, NC",7,2019,72019,1.9969702,,,4.312980651855469,1.067535400390625,454351,41.114738,1.2941766,3.2,6292
11700,"Asheville, NC",7,2020,72020,2.6118183,,,4.320630550384522,1.069830298423767,454351,41.114738,1.2941766,9.199999999999999,6292
11700,"Asheville, NC",8,2019,82019,1.9969702,,,4.239542007446289,1.09456479549408,454351,41.114738,1.2941766,3.1,6292
11700,"Asheville, NC",8,2020,82020,2.6118183,,,4.43461275100708,1.06332790851593,454351,41.114738,1.2941766,6.9,6292
11700,"Asheville, NC",9,2019,92019,1.9969702,,,4.248594284057617,1.059885501861572,454351,41.114738,1.2941766,3.1,6292
11700,"Asheville, NC",9,2020,92020,2.6118183,,,4.589267253875732,1.067280292510986,454351,41.114738,1.2941766,7.3,6292
12020,"Athens-Clarke County, GA",10,2019,102019,,,,3.553301095962524,.8374437689781189,208457,38.676849,14.134106,3,6259
12020,"Athens-Clarke County, GA",10,2020,102020,,,,3.603404521942139,.7496849298477173,208457,38.676849,14.134106,3.6,6259
